   252   0.507110E+04   0.231564E+01   0.618777E+02   0.204056E+07   0.161384E+04
   253   0.505348E+04   0.239533E+01   0.633810E+02   0.203155E+07   0.160026E+04
   254   0.503537E+04   0.247710E+01   0.648730E+02   0.202260E+07   0.158679E+04
   255   0.501676E+04   0.256096E+01   0.663530E+02   0.201371E+07   0.157344E+04
   256   0.499767E+04   0.264692E+01   0.678205E+02   0.200488E+07   0.156020E+04
   257   0.497810E+04   0.273499E+01   0.692747E+02   0.199611E+07   0.154708E+04
   258   0.495807E+04   0.282515E+01   0.707147E+02   0.198740E+07   0.153406E+04
   259   0.493758E+04   0.291742E+01   0.721410E+02   0.197875E+07   0.152116E+04
   260   0.491665E+04   0.301181E+01   0.735514E+02   0.197015E+07   0.150837E+04
   261   0.489529E+04   0.310830E+01   0.749466E+02   0.196162E+07   0.149568E+04
   262   0.487352E+04   0.320691E+01   0.763253E+02   0.195314E+07   0.148310E+04
   263   0.485133E+04   0.330762E+01   0.776875E+02   0.194472E+07   0.147063E+04
   264   0.482875E+04   0.341045E+01   0.790318E+02   0.193635E+07   0.145826E+04
   265   0.480576E+04   0.351537E+01   0.803589E+02   0.192804E+07   0.144599E+04
   266   0.478238E+04   0.362239E+01   0.816666E+02   0.191979E+07   0.143383E+04
   267   0.475862E+04   0.373148E+01   0.829543E+02   0.191159E+07   0.142177E+04
   268   0.473448E+04   0.384264E+01   0.842227E+02   0.190344E+07   0.140980E+04
   269   0.470995E+04   0.395586E+01   0.854697E+02   0.189535E+07   0.139794E+04
   270   0.468505E+04   0.407114E+01   0.866960E+02   0.188731E+07   0.138617E+04
   271   0.465980E+04   0.418845E+01   0.878995E+02   0.187933E+07   0.137449E+04
   272   0.463418E+04   0.430779E+01   0.890809E+02   0.187140E+07   0.136291E+04
   273   0.460823E+04   0.442912E+01   0.902388E+02   0.186352E+07   0.135143E+04
   274   0.458194E+04   0.455244E+01   0.913740E+02   0.185569E+07   0.134004E+04
   275   0.455533E+04   0.467773E+01   0.924843E+02   0.184791E+07   0.132873E+04
   276   0.452840E+04   0.480497E+01   0.935705E+02   0.184018E+07   0.131752E+04
   277   0.450118E+04   0.493415E+01   0.946312E+02   0.183251E+07   0.130639E+04
   278   0.447365E+04   0.506523E+01   0.956656E+02   0.182488E+07   0.129536E+04
   279   0.444583E+04   0.519820E+01   0.966745E+02   0.181730E+07   0.128440E+04
   280   0.441775E+04   0.533301E+01   0.976566E+02   0.180977E+07   0.127354E+04
   281   0.438939E+04   0.546966E+01   0.986117E+02   0.180229E+07   0.126275E+04
   282   0.436078E+04   0.560810E+01   0.995394E+02   0.179486E+07   0.125205E+04
   283   0.433193E+04   0.574831E+01   0.100439E+03   0.178747E+07   0.124143E+04
   284   0.430282E+04   0.589027E+01   0.101309E+03   0.178013E+07   0.123089E+04
   285   0.427349E+04   0.603393E+01   0.102151E+03   0.177284E+07   0.122043E+04
   286   0.424394E+04   0.617928E+01   0.102963E+03   0.176559E+07   0.121005E+04
   287   0.421419E+04   0.632626E+01   0.103746E+03   0.175839E+07   0.119974E+04
   288   0.418423E+04   0.647486E+01   0.104498E+03   0.175123E+07   0.118950E+04
   289   0.415408E+04   0.662502E+01   0.105221E+03   0.174412E+07   0.117934E+04
   290   0.412375E+04   0.677671E+01   0.105912E+03   0.173705E+07   0.116926E+04
   291   0.409325E+04   0.692992E+01   0.106572E+03   0.173002E+07   0.115924E+04
   292   0.406259E+04   0.708451E+01   0.107200E+03   0.172304E+07   0.114929E+04
   293   0.403178E+04   0.724055E+01   0.107797E+03   0.171610E+07   0.113942E+04
   294   0.400082E+04   0.739798E+01   0.108361E+03   0.170920E+07   0.112961E+04
   295   0.396973E+04   0.755665E+01   0.108893E+03   0.170235E+07   0.111986E+04
   296   0.393851E+04   0.771663E+01   0.109392E+03   0.169553E+07   0.111018E+04
   297   0.390716E+04   0.787778E+01   0.109857E+03   0.168876E+07   0.110057E+04
